book_title,book_sell_cat,book_url
داستان امیر حمزہ,Uncategorized1,https://gufhtugu.com/%D8%AF%D8%A7%D8%B3%D8%AA%D8%A7%D9%86-%D8%A7%D9%85%DB%8C%D8%B1-%D8%AD%D9%85%D8%B2%DB%81/
داستان ایمان فروشوں کی  یکجا,Mix,https://gufhtugu.com/%D8%AF%D8%A7%D8%B3%D8%AA%D8%A7%D9%86-%D8%A7%DB%8C%D9%85%D8%A7%D9%86-%D9%81%D8%B1%D9%88%D8%B4%D9%88%DA%BA-%DA%A9%DB%8C-%DB%8C%DA%A9%D8%AC%D8%A7/
دوا غذا اور شفا,Uncategorized1,https://gufhtugu.com/%D8%AF%D9%88%D8%A7-%D8%BA%D8%B0%D8%A7-%D8%A7%D9%88%D8%B1-%D8%B4%D9%81%D8%A7/
دیوان,Uncategorized1,https://gufhtugu.com/%D8%AF%DB%8C%D9%88%D8%A7%D9%86/
زندگی,Uncategorized1,https://gufhtugu.com/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C/
سچےاور کھرے عاشق رسول حضرت اویس قرنی,Uncategorized1,https://gufhtugu.com/%D8%AD%D8%B6%D8%B1%D8%AA-%D8%A7%D9%88%DB%8C%D8%B3-%D9%82%D8%B1%D9%86%DB%8C-2/
سکندر اعظم,History U,https://gufhtugu.com/%D8%B3%DA%A9%D9%86%D8%AF%D8%B1-%D8%A7%D8%B9%D8%B8%D9%85/
شادی اور خوشی,Uncategorized1,https://gufhtugu.com/%D8%B4%D8%A7%D8%AF%DB%8C-%D8%A7%D9%88%D8%B1-%D8%AE%D9%88%D8%B4%DB%8C/
شرح بال جبریل,Mix,https://gufhtugu.com/%D8%B4%D8%B1%D8%AD-%D8%A8%D8%A7%D9%84-%D8%AC%D8%A8%D8%B1%DB%8C%D9%84-2/
شرح بانگ درا,Mix,https://gufhtugu.com/%D8%B4%D8%B1%D8%AD-%D8%A8%D8%A7%D9%86%DA%AF-%D8%AF%D8%B1%D8%A7-2/
شرح شکوہ جواب شکوہ,Books Under 750PKR,https://gufhtugu.com/%D8%B4%D8%B1%D8%AD-%D8%B4%DA%A9%D9%88%DB%81-%D8%AC%D9%88%D8%A7%D8%A8-%D8%B4%DA%A9%D9%88%DB%81/
شرح کلام بلھے شاہ,Mix,https://gufhtugu.com/%D8%B4%D8%B1%D8%AD-%DA%A9%D9%84%D8%A7%D9%85-%D8%A8%D9%84%DA%BE%DB%92-%D8%B4%D8%A7%DB%81/
شمس و رومی,Books Under 750PKR,https://gufhtugu.com/%D8%B4%D9%85%D8%B3-%D9%88-%D8%B1%D9%88%D9%85%DB%8C/
شیر شاہ سوری ڈیلکس,Autobiography U,https://gufhtugu.com/%D8%B4%DB%8C%D8%B1-%D8%B4%D8%A7%DB%81-%D8%B3%D9%88%D8%B1%DB%8C-%DA%88%DB%8C%D9%84%DA%A9%D8%B3/
صلیب عشق,Uncategorized1,https://gufhtugu.com/%D8%B5%D9%84%DB%8C%D8%A8-%D8%B9%D8%B4%D9%82/
ضرب کلیم,Uncategorized1,https://gufhtugu.com/%D8%B6%D8%B1%D8%A8-%DA%A9%D9%84%DB%8C%D9%85/
طوفان سے ساحل تک,Uncategorized1,https://gufhtugu.com/%D8%B7%D9%88%D9%81%D8%A7%D9%86-%D8%B3%DB%92-%D8%B3%D8%A7%D8%AD%D9%84-%D8%AA%DA%A9/
کالا پانی- Kala Pani,Books Under 750PKR,https://gufhtugu.com/%DA%A9%D8%A7%D9%84%D8%A7-%D9%BE%D8%A7%D9%86%DB%8C/
کلیات ناصر کاظمی,Uncategorized1,https://gufhtugu.com/%DA%A9%D9%84%DB%8C%D8%A7%D8%AA-%D9%86%D8%A7%D8%B5%D8%B1-%DA%A9%D8%A7%D8%B8%D9%85%DB%8C/
لکھنؤ سے لاہور,Books Under 750PKR,https://gufhtugu.com/%D9%84%DA%A9%DA%BE%D9%86%D8%A4-%D8%B3%DB%92-%D9%84%D8%A7%DB%81%D9%88%D8%B1/
میری ذات ذرہ بے نشاں,Uncategorized1,https://gufhtugu.com/%D9%85%DB%8C%D8%B1%DB%8C-%D8%B0%D8%A7%D8%AA-%D8%B0%D8%B1%DB%81-%D8%A8%DB%92-%D9%86%D8%B4%D8%A7%DA%BA/
